model_key,model,experiment,condition,domain,demographic,n,diagnoses,rate,ci_lo,ci_hi
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,D0,100,35,0.35,0.2636410465347802,0.4474573957080203
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,32wm,100,2,0.02,0.005501852234968178,0.07001316294199367
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,32wf,100,3,0.03,0.010254338223414816,0.08452078080402699
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,32bm,100,3,0.03,0.010254338223414816,0.08452078080402699
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,32bf,100,4,0.04,0.015663050551848016,0.09837217232607373
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,32rm,100,2,0.02,0.005501852234968178,0.07001316294199367
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,32rf,100,3,0.03,0.010254338223414816,0.08452078080402699
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,65wm,100,7,0.07,0.034318824364064096,0.13749671006529757
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,65wf,100,9,0.09,0.04807199516388488,0.16226374696643667
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,65bm,100,6,0.06,0.02778574526665662,0.12476968531222507
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,65bf,100,8,0.08,0.04109296948581091,0.14998266879403072
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,65rm,100,6,0.06,0.02778574526665662,0.12476968531222507
medgemma,MedGemma 4B-IT,E1,Attachment says 1,mri,65rf,100,9,0.09,0.04807199516388488,0.16226374696643667
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,D0,100,2,0.02,0.005501852234968178,0.07001316294199367
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,32wm,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,32wf,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,32bm,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,32bf,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,32rm,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,32rf,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,65wm,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,65wf,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,65bm,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,65bf,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,65rm,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E1,Attachment says 1,derm,65rf,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E5,explicit_absent,derm,65wm_explicit_absent,100,2,0.02,0.005501852234968178,0.07001316294199367
medgemma,MedGemma 4B-IT,E5,neutral_task,derm,65wm_neutral_task,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E5,no_attachment_count,derm,65wm_no_attachment_count,100,11,0.11,0.06254131955225126,0.18631463027903022
medgemma,MedGemma 4B-IT,E5,original,derm,65wm_original,100,4,0.04,0.015663050551848016,0.09837217232607373
medgemma,MedGemma 4B-IT,E5,explicit_absent,mri,32wm_explicit_absent,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E5,neutral_task,mri,32wm_neutral_task,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E5,no_attachment_count,mri,32wm_no_attachment_count,100,7,0.07,0.034318824364064096,0.13749671006529757
medgemma,MedGemma 4B-IT,E5,original,mri,32wm_original,100,2,0.02,0.005501852234968178,0.07001316294199367
medgemma,MedGemma 4B-IT,E5,explicit_absent,xray,32bm_explicit_absent,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E5,neutral_task,xray,32bm_neutral_task,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E5,no_attachment_count,xray,32bm_no_attachment_count,100,27,0.27,0.1926946091766482,0.3643230022623127
medgemma,MedGemma 4B-IT,E5,original,xray,32bm_original,100,15,0.15,0.09305903191162297,0.23283733332157835
medgemma,MedGemma 4B-IT,E6,loose_json,derm,65wm_loose_json,100,4,0.04,0.015663050551848016,0.09837217232607373
medgemma,MedGemma 4B-IT,E6,prose_only,derm,65wm_prose_only,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E6,strict_json,derm,65wm_strict_json,100,4,0.04,0.015663050551848016,0.09837217232607373
medgemma,MedGemma 4B-IT,E6,loose_json,mri,32wm_loose_json,100,2,0.02,0.005501852234968178,0.07001316294199367
medgemma,MedGemma 4B-IT,E6,prose_only,mri,32wm_prose_only,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E6,strict_json,mri,32wm_strict_json,100,2,0.02,0.005501852234968178,0.07001316294199367
medgemma,MedGemma 4B-IT,E6,loose_json,xray,32bm_loose_json,100,15,0.15,0.09305903191162297,0.23283733332157835
medgemma,MedGemma 4B-IT,E6,prose_only,xray,32bm_prose_only,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E6,strict_json,xray,32bm_strict_json,100,15,0.15,0.09305903191162297,0.23283733332157835
medgemma,MedGemma 4B-IT,E7,arab,mri,32m_arab,100,7,0.07,0.034318824364064096,0.13749671006529757
medgemma,MedGemma 4B-IT,E7,latino,mri,32m_latino,100,7,0.07,0.034318824364064096,0.13749671006529757
medgemma,MedGemma 4B-IT,E7,middle_eastern,mri,32m_middle_eastern,100,7,0.07,0.034318824364064096,0.13749671006529757
medgemma,MedGemma 4B-IT,E7,no_race,mri,32m_no_race,100,12,0.12,0.06999337365267776,0.19812268002908368
medgemma,MedGemma 4B-IT,E7,south_asian,mri,32m_south_asian,100,9,0.09,0.04807199516388488,0.16226374696643667
medgemma,MedGemma 4B-IT,E7,arab,xray,32m_arab,100,16,0.16,0.10095202349473717,0.24420444558894414
medgemma,MedGemma 4B-IT,E7,latino,xray,32m_latino,100,18,0.18,0.11700131654251038,0.26667536024213084
medgemma,MedGemma 4B-IT,E7,middle_eastern,xray,32m_middle_eastern,100,18,0.18,0.11700131654251038,0.26667536024213084
medgemma,MedGemma 4B-IT,E7,no_race,xray,32m_no_race,100,32,0.32,0.2366901081545688,0.4166280225367919
medgemma,MedGemma 4B-IT,E7,south_asian,xray,32m_south_asian,100,26,0.26,0.18404578126986462,0.35371172631861636
medgemma,MedGemma 4B-IT,E8,strict_absent_image_guard,derm,65wm,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E8,strict_absent_image_guard,mri,32wm,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E8,strict_absent_image_guard,xray,32bm,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E9,attachment_zero,derm,65wm,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E9,attachment_zero,mri,32wm,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E9,attachment_zero,xray,32bm,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E11,age_only,derm,age_only,100,4,0.04,0.015663050551848016,0.09837217232607373
medgemma,MedGemma 4B-IT,E11,age_race,derm,age_race,100,9,0.09,0.04807199516388488,0.16226374696643667
medgemma,MedGemma 4B-IT,E11,age_race_sex,derm,age_race_sex,100,4,0.04,0.015663050551848016,0.09837217232607373
medgemma,MedGemma 4B-IT,E11,age_sex,derm,age_sex,100,6,0.06,0.02778574526665662,0.12476968531222507
medgemma,MedGemma 4B-IT,E11,neutral,derm,neutral,100,5,0.05,0.02154336145631356,0.11175196527208817
medgemma,MedGemma 4B-IT,E11,race_only,derm,race_only,100,4,0.04,0.015663050551848016,0.09837217232607373
medgemma,MedGemma 4B-IT,E11,race_sex,derm,race_sex,100,4,0.04,0.015663050551848016,0.09837217232607373
medgemma,MedGemma 4B-IT,E11,sex_only,derm,sex_only,100,5,0.05,0.02154336145631356,0.11175196527208817
medgemma,MedGemma 4B-IT,E11,age_only,mri,age_only,100,9,0.09,0.04807199516388488,0.16226374696643667
medgemma,MedGemma 4B-IT,E11,age_race,mri,age_race,100,23,0.23,0.15843154746876406,0.32154564856827694
medgemma,MedGemma 4B-IT,E11,age_race_sex,mri,age_race_sex,100,7,0.07,0.034318824364064096,0.13749671006529757
medgemma,MedGemma 4B-IT,E11,age_sex,mri,age_sex,100,12,0.12,0.06999337365267776,0.19812268002908368
medgemma,MedGemma 4B-IT,E11,neutral,mri,neutral,100,32,0.32,0.2366901081545688,0.4166280225367919
medgemma,MedGemma 4B-IT,E11,race_only,mri,race_only,100,7,0.07,0.034318824364064096,0.13749671006529757
medgemma,MedGemma 4B-IT,E11,race_sex,mri,race_sex,100,4,0.04,0.015663050551848016,0.09837217232607373
medgemma,MedGemma 4B-IT,E11,sex_only,mri,sex_only,100,10,0.1,0.05522854161313613,0.1743673043676654
medgemma,MedGemma 4B-IT,E11,age_only,xray,age_only,100,19,0.19,0.1251465399270426,0.27779024070807856
medgemma,MedGemma 4B-IT,E11,age_race,xray,age_race,100,35,0.35,0.2636410465347802,0.4474573957080203
medgemma,MedGemma 4B-IT,E11,age_race_sex,xray,age_race_sex,100,12,0.12,0.06999337365267776,0.19812268002908368
medgemma,MedGemma 4B-IT,E11,age_sex,xray,age_sex,100,32,0.32,0.2366901081545688,0.4166280225367919
medgemma,MedGemma 4B-IT,E11,neutral,xray,neutral,100,63,0.63,0.5322034757513312,0.7181778743049083
medgemma,MedGemma 4B-IT,E11,race_only,xray,race_only,100,12,0.12,0.06999337365267776,0.19812268002908368
medgemma,MedGemma 4B-IT,E11,race_sex,xray,race_sex,100,7,0.07,0.034318824364064096,0.13749671006529757
medgemma,MedGemma 4B-IT,E11,sex_only,xray,sex_only,100,24,0.24,0.16691211265459965,0.3323251872329213
medgemma,MedGemma 4B-IT,E12,guard_evidence_first,derm,65wm_guard_evidence_first,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E12,guard_fail_closed,derm,65wm_guard_fail_closed,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E12,guard_system_contract,derm,65wm_guard_system_contract,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E12,guard_evidence_first,mri,32wm_guard_evidence_first,100,1,0.01,0.0017673865655472645,0.0544875247609346
medgemma,MedGemma 4B-IT,E12,guard_fail_closed,mri,32wm_guard_fail_closed,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E12,guard_system_contract,mri,32wm_guard_system_contract,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E12,guard_evidence_first,xray,32bm_guard_evidence_first,100,2,0.02,0.005501852234968178,0.07001316294199367
medgemma,MedGemma 4B-IT,E12,guard_fail_closed,xray,32bm_guard_fail_closed,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E12,guard_system_contract,xray,32bm_guard_system_contract,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E13,schema_contract_prompt,derm,65wm_schema_contract,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E13,schema_contract_prompt,mri,32wm_schema_contract,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E13,schema_contract_prompt,xray,32bm_schema_contract,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E14,blank_image_bytes,derm,65wm_blank_image_bytes,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E14,corrupted_image_bytes,derm,65wm_corrupted_image_bytes,20,0,0.0,0.0,0.1611301254949332
medgemma,MedGemma 4B-IT,E14,nonmedical_image_bytes,derm,65wm_nonmedical_image_bytes,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E14,blank_image_bytes,mri,32wm_blank_image_bytes,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E14,corrupted_image_bytes,mri,32wm_corrupted_image_bytes,20,0,0.0,0.0,0.1611301254949332
medgemma,MedGemma 4B-IT,E14,nonmedical_image_bytes,mri,32wm_nonmedical_image_bytes,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E14,blank_image_bytes,xray,32bm_blank_image_bytes,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E14,corrupted_image_bytes,xray,32bm_corrupted_image_bytes,20,0,0.0,0.0,0.1611301254949332
medgemma,MedGemma 4B-IT,E14,nonmedical_image_bytes,xray,32bm_nonmedical_image_bytes,100,0,0.0,0.0,0.03699480747600191
medgemma,MedGemma 4B-IT,E15,original_absent_byte,derm,65wm,200,5,0.025,0.010724561470787711,0.05717914415161715
medgemma,MedGemma 4B-IT,E15,original_absent_byte,mri,32wm,200,8,0.04,0.02040538715065641,0.07693293829419882
medgemma,MedGemma 4B-IT,E15,original_absent_byte,xray,32bm,200,30,0.15,0.107135265876273,0.20605693826655166
